name,lat,long,country,state
Kernersville,36.11986,-80.07365,US,NC
Kill Devil Hills,36.03072,-75.67601,US,NC
King,36.28069,-80.35922,US,NC
Kings Grant,34.26295,-77.8636,US,NC
Kings Mountain,35.24513,-81.34119,US,NC
Kinston,35.26266,-77.58164,US,NC
Kitty Hawk,36.06461,-75.70573,US,NC
Knightdale,35.78765,-78.48056,US,NC
Kure Beach,33.99684,-77.90721,US,NC
La Grange,35.30683,-77.78803,US,NC
Lake Junaluska,35.52788,-82.95958,US,NC
Lake Lure,35.4279,-82.20483,US,NC
Lake Norman of Catawba,35.5868,-80.95952,US,NC
Lake Park,35.08626,-80.63507,US,NC
Lake Waccamaw,34.31906,-78.50001,US,NC
Landis,35.54569,-80.6109,US,NC
Laurel Hill,34.80905,-79.54783,US,NC
Laurel Park,35.31373,-82.49345,US,NC
Laurinburg,34.77405,-79.46282,US,NC
Leland,34.25628,-78.04471,US,NC
Lenoir,35.91402,-81.53898,US,NC
Lewisville,36.09708,-80.41922,US,NC
Lexington,35.82403,-80.25338,US,NC
Liberty,35.85347,-79.57169,US,NC
Lillington,35.39933,-78.81585,US,NC
Lincolnton,35.47375,-81.25453,US,NC
Locust,35.25987,-80.42534,US,NC
Long Beach,33.91045,-78.11777,US,NC
Longview,35.7293,-81.38342,US,NC
Louisburg,36.09904,-78.30111,US,NC
Lowell,35.26792,-81.10285,US,NC
Lowesville,35.41708,-81.01119,US,NC
Lucama,35.64544,-78.00971,US,NC
Lumberton,34.61834,-79.01045,US,NC
Madison,36.38542,-79.95949,US,NC
Maggie Valley,35.51816,-83.09764,US,NC
Maiden,35.57569,-81.21175,US,NC
Manteo,35.90823,-75.67573,US,NC
Mar-Mac,35.33488,-78.05582,US,NC
Marion,35.68401,-82.00927,US,NC
Mars Hill,35.8265,-82.5493,US,NC
Marshall,35.79733,-82.68403,US,NC
Marshville,34.98849,-80.36701,US,NC
Marvin,34.99182,-80.81479,US,NC
Masonboro,34.17934,-77.84748,US,NC
Matthews,35.11681,-80.72368,US,NC
Maury,35.48211,-77.58608,US,NC
Maxton,34.73516,-79.34893,US,NC
Mayodan,36.41236,-79.96699,US,NC
Maysville,34.90488,-77.23134,US,NC
McLeansville,36.10736,-79.65864,US,NC
Mebane,36.09597,-79.26696,US,NC
Midland,35.22737,-80.50062,US,NC
Midway,35.95347,-80.2181,US,NC
Millers Creek,36.1893,-81.23759,US,NC
Mills River,35.38845,-82.56679,US,NC
Mineral Springs,34.93793,-80.66868,US,NC
Mint Hill,35.17959,-80.64729,US,NC
Mocksville,35.89403,-80.56145,US,NC
Monroe,34.98543,-80.54951,US,NC
Mooresville,35.58486,-80.81007,US,NC
Moravian Falls,36.0968,-81.18231,US,NC
Morehead City,34.72294,-76.72604,US,NC
Morganton,35.74541,-81.68482,US,NC
Morrisville,35.82348,-78.82556,US,NC
Mount Airy,36.4993,-80.60729,US,NC
Mount Gilead,35.21487,-80.00228,US,NC
Mount Holly,35.29819,-81.01591,US,NC
Mount Olive,35.19655,-78.06638,US,NC
Mount Pleasant,35.39931,-80.4359,US,NC
Mountain Home,35.36956,-82.4929,US,NC
Mountain View,35.68319,-81.36898,US,NC
Moyock,36.5246,-76.17827,US,NC
Mulberry,36.23958,-81.18064,US,NC
Murfreesboro,36.44238,-77.09858,US,NC
Murphy,35.08758,-84.03463,US,NC
Murraysville,34.29572,-77.84748,US,NC
Myrtle Grove,34.13462,-77.88165,US,NC
Nags Head,35.95739,-75.62406,US,NC
Nashville,35.9746,-77.96554,US,NC
Navassa,34.25545,-78.00749,US,NC
Neuse Forest,34.96377,-76.94467,US,NC
New Bern,35.10849,-77.04411,US,NC
Newland,36.08735,-81.92734,US,NC
Newport,34.78655,-76.85911,US,NC
Newton,35.66986,-81.22147,US,NC
Norlina,36.4457,-78.19833,US,NC
North Wilkesboro,36.15847,-81.14758,US,NC
Northlakes,35.7818,-81.37509,US,NC
Norwood,35.21959,-80.11895,US,NC
Oak Island,33.91656,-78.16111,US,NC
Oak Ridge,36.17347,-79.98893,US,NC
Oakboro,35.2257,-80.32895,US,NC
Ogden,34.27239,-77.81859,US,NC
Oxford,36.3107,-78.59083,US,NC
Pembroke,34.68016,-79.19504,US,NC
Pilot Mountain,36.38653,-80.4695,US,NC
Pine Knoll Shores,34.69738,-76.81327,US,NC
Pine Level,35.51322,-78.24444,US,NC
Pinebluff,35.10988,-79.47226,US,NC
Pinehurst,35.19543,-79.46948,US,NC
Pinetops,35.78849,-77.63775,US,NC
Pineville,35.0832,-80.8923,US,NC
Piney Green,34.716,-77.32024,US,NC
Pittsboro,35.72015,-79.17724,US,NC
Plain View,35.2485,-78.55529,US,NC
Pleasant Garden,35.96208,-79.76225,US,NC
Pleasant Hill,35.87347,-79.48169,US,NC
Plymouth,35.86683,-76.74856,US,NC
Polkton,35.00765,-80.20089,US,NC
Princeton,35.46599,-78.16055,US,NC
Princeville,35.8896,-77.53219,US,NC
Pumpkin Center,35.5193,-81.14119,US,NC
Pumpkin Center,34.79155,-77.37246,US,NC
Raeford,34.981,-79.2242,US,NC
Raleigh,35.7721,-78.63861,US,NC
Ramseur,35.73347,-79.65253,US,NC
Randleman,35.81791,-79.80309,US,NC
Ranlo,35.28625,-81.13035,US,NC
Red Oak,36.03849,-77.90637,US,NC
Red Springs,34.81516,-79.18309,US,NC
Reidsville,36.35486,-79.66447,US,NC
Rhodhiss,35.77402,-81.4312,US,NC
Richlands,34.89933,-77.54663,US,NC
River Bend,35.06905,-77.1469,US,NC
River Road,35.50683,-76.99078,US,NC
Roanoke Rapids,36.46154,-77.65415,US,NC
Robbins,35.43403,-79.58697,US,NC
Robbinsville,35.32287,-83.8074,US,NC
Robersonville,35.82516,-77.24913,US,NC
Rockfish,34.99266,-79.06614,US,NC
Rockingham,34.93932,-79.77395,US,NC
Rockwell,35.55125,-80.40645,US,NC
Rocky Point,34.43517,-77.88776,US,NC
Rocky Mount,35.93821,-77.79053,US,NC
Rolesville,35.92321,-78.4575,US,NC
Rose Hill,34.82822,-78.02304,US,NC
Roseboro,34.95295,-78.50862,US,NC
Rowland,34.53655,-79.29143,US,NC
Roxboro,36.39375,-78.98279,US,NC
Royal Pines,35.47511,-82.51595,US,NC
Rural Hall,36.24042,-80.29338,US,NC
Rutherford College,35.74846,-81.52259,US,NC
Rutherfordton,35.36929,-81.95677,US,NC
Saint James,33.92934,-78.11638,US,NC
Saint Pauls,34.80655,-78.97114,US,NC
Salem,35.69874,-81.69704,US,NC
Salisbury,35.67097,-80.47423,US,NC
Sanford,35.47988,-79.1803,US,NC
Sawmills,35.82485,-81.47454,US,NC
Saxapahaw,35.94736,-79.32196,US,NC
Scotland Neck,36.1296,-77.42025,US,NC
Sea Breeze,34.06323,-77.89137,US,NC
Seagate,34.20934,-77.84359,US,NC
Selma,35.53655,-78.28444,US,NC
Seven Lakes,35.27849,-79.56448,US,NC
Shallotte,33.97323,-78.38584,US,NC
Sharpsburg,35.8671,-77.82915,US,NC
Shelby,35.29235,-81.53565,US,NC
Sherrills Ford,35.62041,-80.98647,US,NC
Siler City,35.72347,-79.46224,US,NC
Silver Lake,34.14878,-77.9136,US,NC
Skippers Corner,34.346,-77.90249,US,NC
Smithfield,35.50849,-78.33945,US,NC
Sneads Ferry,34.55267,-77.39718,US,NC
Snow Hill,35.45155,-77.68109,US,NC
South Gastonia,35.2193,-81.20563,US,NC
South Henderson,36.3082,-78.40666,US,NC
South Rosemary,36.45154,-77.6972,US,NC
Southern Pines,35.17405,-79.39225,US,NC
Southern Shores,36.13905,-75.73157,US,NC
Southmont,35.66792,-80.267,US,NC
Southport,33.92156,-78.02027,US,NC
Sparta,36.50541,-81.12092,US,NC
Spencer,35.69236,-80.43478,US,NC
Spindale,35.36012,-81.92927,US,NC
Spring Hope,35.94515,-78.11193,US,NC
Spring Lake,35.16794,-78.97281,US,NC
Spruce Pine,35.9154,-82.06456,US,NC
Saint Stephens,35.76458,-81.27314,US,NC
Stallings,35.0907,-80.68618,US,NC
Stanfield,35.23348,-80.42701,US,NC
Stanley,35.35903,-81.09702,US,NC
Statesville,35.78264,-80.8873,US,NC
Stedman,35.0135,-78.69391,US,NC
Stokesdale,36.23708,-79.97948,US,NC
Stoneville,36.46653,-79.90698,US,NC
Stony Point,35.86347,-81.0473,US,NC
Summerfield,36.20875,-79.90476,US,NC
Summerfield,35.56822,-77.40274,US,NC
Sunset Beach,33.88073,-78.51223,US,NC
Surf City,34.42711,-77.54608,US,NC
Swannanoa,35.59789,-82.39984,US,NC
Swanquarter,35.40628,-76.32909,US,NC
Swansboro,34.68766,-77.11912,US,NC
Swepsonville,36.02125,-79.36141,US,NC
Sylva,35.37371,-83.22598,US,NC
Tabor City,34.14878,-78.87669,US,NC
Tarboro,35.89682,-77.5358,US,NC
Taylorsville,35.9218,-81.17647,US,NC
Thomasville,35.88264,-80.08199,US,NC
Thurmond,36.36652,-80.92841,US,NC
Toast,36.50041,-80.62645,US,NC
Tobaccoville,36.23819,-80.37144,US,NC
Trent Woods,35.0821,-77.08634,US,NC
Trenton,35.0671,-77.35274,US,NC
Trinity,35.89458,-79.99087,US,NC
Troutman,35.70069,-80.88813,US,NC
Troy,35.35847,-79.89449,US,NC
Tryon,35.20817,-82.23845,US,NC
Tryon,35.33986,-81.32203,US,NC
Tyro,35.80903,-80.37283,US,NC
Unionville,35.08737,-80.50896,US,NC
Valdese,35.74069,-81.56315,US,NC
Valley Hill,35.29845,-82.48318,US,NC
Vanceboro,35.3085,-77.15412,US,NC
Vander,35.03211,-78.79474,US,NC
Wadesboro,34.96821,-80.07673,US,NC
Wake Forest,35.97987,-78.50972,US,NC
Walkertown,36.17541,-80.1531,US,NC
Walkertown,35.28572,-78.81363,US,NC
Wallace,34.73572,-77.99526,US,NC
Wallburg,36.01014,-80.13921,US,NC
Walnut Cove,36.29541,-80.14171,US,NC
Wanchese,35.84267,-75.63851,US,NC
Warrenton,36.39848,-78.15527,US,NC
Warsaw,34.99933,-78.0911,US,NC
Washington,35.54655,-77.05217,US,NC
Waxhaw,34.92459,-80.7434,US,NC
Waynesville,35.48871,-82.98875,US,NC
Weaverville,35.69705,-82.56069,US,NC
Weddington,35.02237,-80.7609,US,NC
Welcome,35.90292,-80.25699,US,NC
Weldon,36.4271,-77.59553,US,NC
Wentworth,36.40014,-79.77448,US,NC
Wesley Chapel,35.00709,-80.67451,US,NC
Wendell,35.78099,-78.36972,US,NC
West Canton,35.53788,-82.85819,US,NC
West Jefferson,36.40374,-81.49288,US,NC
West Marion,35.6579,-82.02539,US,NC
West Raleigh,35.78682,-78.66389,US,NC
Westport,35.50125,-80.97869,US,NC
Whispering Pines,35.25571,-79.37225,US,NC
White Plains,35.23402,-81.39814,US,NC
White Plains,36.44569,-80.6334,US,NC
Whiteville,34.33878,-78.70307,US,NC
Wilkesboro,36.14596,-81.16064,US,NC
Williamston,35.8546,-77.05551,US,NC
Wilmington,34.22573,-77.94471,US,NC
Wilson,35.72127,-77.91554,US,NC
Wilsons Mills,35.58405,-78.35583,US,NC
Windsor,35.99849,-76.94606,US,NC
Windsor,35.55294,-77.36108,US,NC
Wingate,34.98432,-80.44923,US,NC
Winston-Salem,36.09986,-80.24422,US,NC
Winterville,35.52905,-77.40108,US,NC
Winton,36.39571,-76.9319,US,NC
Woodfin,35.63344,-82.58207,US,NC
Wrightsboro,34.2885,-77.9211,US,NC
Wrightsville Beach,34.2085,-77.79637,US,NC
Yadkinville,36.13458,-80.65951,US,NC
Yanceyville,36.40403,-79.33613,US,NC
Youngsville,36.02487,-78.47444,US,NC
Zebulon,35.82432,-78.31472,US,NC
Absecon,39.42845,-74.49571,US,NJ
Alloway,39.56095,-75.36242,US,NJ
Ashland,39.86317,-75.006,US,NJ
Atlantic City,39.36428,-74.42293,US,NJ
Audubon,39.89095,-75.07295,US,NJ
Audubon Park,39.8965,-75.08767,US,NJ
Avalon,39.10122,-74.71766,US,NJ
Barnegat,39.75318,-74.22292,US,NJ
Barrington,39.86484,-75.05517,US,NJ
Beach Haven,39.55928,-74.2432,US,NJ
Beach Haven West,39.66984,-74.23181,US,NJ
Beachwood,39.93901,-74.19292,US,NJ
Beckett,39.754,-75.35741,US,NJ
Bellmawr,39.86761,-75.09462,US,NJ
Berlin,39.79123,-74.92905,US,NJ
Blackwood,39.80234,-75.06406,US,NJ
Brigantine,39.41012,-74.36459,US,NJ
Bridgeton,39.42734,-75.23408,US,NJ
Brooklawn,39.87817,-75.12073,US,NJ
Brooklawn,39.87428,-75.11962,US,NJ
Browns Mills,39.97261,-74.58293,US,NJ
Buena,39.51373,-74.92462,US,NJ
Camden,39.92595,-75.11962,US,NJ
Cape May Court House,39.08261,-74.82378,US,NJ
Cape May,38.93511,-74.90601,US,NJ
Carneys Point,39.71122,-75.4702,US,NJ
Cedar Glen Lakes,39.95234,-74.39987,US,NJ
Cherry Hill,39.93484,-75.03073,US,NJ
Cherry Hill Mall,39.93595,-75.00906,US,NJ
Chesilhurst,39.73234,-74.881,US,NJ
Cinnaminson,39.99678,-74.99267,US,NJ
Clayton,39.66011,-75.09212,US,NJ
Clementon,39.8115,-74.98294,US,NJ
Collings Lakes,39.59567,-74.88156,US,NJ
Collingswood,39.91817,-75.07128,US,NJ
Country Lake Estates,39.94262,-74.54404,US,NJ
Crestwood Village,39.94817,-74.3607,US,NJ
Dover Beaches North,39.99123,-74.06375,US,NJ
Dover Beaches South,39.95567,-74.0743,US,NJ
Echelon,39.84845,-74.99572,US,NJ
Egg Harbor City,39.52873,-74.64794,US,NJ
Ellisburg,39.91372,-75.01045,US,NJ
Elmer,39.59511,-75.17018,US,NJ
Elwood,39.57651,-74.71683,US,NJ
Erma,38.98067,-74.90795,US,NJ
Estell Manor,39.41206,-74.74239,US,NJ
Fairton,39.38178,-75.21991,US,NJ
Folsom,39.60206,-74.84267,US,NJ
Forked River,39.83984,-74.19014,US,NJ
Gibbsboro,39.83817,-74.96489,US,NJ
Gibbstown,39.82511,-75.28352,US,NJ
Glassboro,39.70289,-75.11184,US,NJ
Glendora,39.83956,-75.07351,US,NJ
Gloucester City,39.89178,-75.11629,US,NJ
Golden Triangle,39.92789,-75.03878,US,NJ
Greentree,39.89706,-74.95572,US,NJ
Haddon Heights,39.87734,-75.06462,US,NJ
Haddonfield,39.8915,-75.03767,US,NJ
Hammonton,39.63651,-74.80239,US,NJ
Holiday Heights,39.94595,-74.25403,US,NJ
Island Heights,39.94206,-74.14986,US,NJ
Jackson,39.7765,-74.86238,US,NJ
Kingston Estates,39.92372,-74.98795,US,NJ
Laurel Lake,39.33956,-75.0299,US,NJ
Lavallette,39.9704,-74.06875,US,NJ
Lawnside,39.8665,-75.02823,US,NJ
Laurel Springs,39.82011,-75.00628,US,NJ
Leisuretowne,39.89234,-74.7021,US,NJ
Lindenwold,39.82428,-74.99767,US,NJ
Linwood,39.33984,-74.57516,US,NJ
Magnolia,39.94984,-74.66071,US,NJ
Magnolia,39.85456,-75.03906,US,NJ
Manahawkin,39.6954,-74.25875,US,NJ
Maple Shade,39.95261,-74.99239,US,NJ
Margate City,39.32789,-74.50349,US,NJ
Marlton,39.89122,-74.92183,US,NJ
Mays Landing,39.45234,-74.72766,US,NJ
Medford Lakes,39.85845,-74.80294,US,NJ
Millville,39.40206,-75.03934,US,NJ
Mount Ephraim,39.87845,-75.09267,US,NJ
Mount Holly,39.99289,-74.78766,US,NJ
Mount Laurel,39.934,-74.891,US,NJ
Mullica Hill,39.73928,-75.22407,US,NJ
Mystic Island,39.54428,-74.38237,US,NJ
National Park,39.86595,-75.17879,US,NJ
Newfield,39.54688,-75.02636,US,NJ
North Beach Haven,39.57317,-74.23153,US,NJ
North Cape May,38.98206,-74.95795,US,NJ
North Wildwood,39.00067,-74.79933,US,NJ
Northfield,39.37039,-74.55015,US,NJ
Oaklyn,39.90095,-75.08462,US,NJ
Ocean Acres,39.74345,-74.28098,US,NJ
Ocean City,39.27762,-74.5746,US,NJ
Ocean Gate,39.92679,-74.13375,US,NJ
Olivet,39.54817,-75.15463,US,NJ
Paulsboro,39.83039,-75.24046,US,NJ
Pemberton,39.97206,-74.68294,US,NJ
Pemberton Heights,39.96261,-74.67877,US,NJ
Penns Grove,39.72956,-75.46797,US,NJ
Pennsauken,39.95622,-75.05795,US,NJ
Pennsville,39.65345,-75.51659,US,NJ
Pine Beach,39.93595,-74.17097,US,NJ
Pine Hill,39.78428,-74.99211,US,NJ
Pine Ridge at Crestwood,39.95456,-74.31515,US,NJ
Pitman,39.73289,-75.13157,US,NJ
Pleasantville,39.38984,-74.52404,US,NJ
Pomona,39.47845,-74.57516,US,NJ
Port Norris,39.24595,-75.03518,US,NJ
Port Republic,39.52067,-74.48571,US,NJ
Presidential Lakes Estates,39.91373,-74.5646,US,NJ
Ramblewood,39.92872,-74.94378,US,NJ
Richwood,39.72261,-75.16546,US,NJ
Rio Grande,39.01456,-74.88156,US,NJ
Rosenhayn,39.47817,-75.13129,US,NJ
Salem,39.57178,-75.46714,US,NJ
Runnemede,39.85234,-75.06795,US,NJ
Sea Isle City,39.15345,-74.69294,US,NJ
Seabrook Farms,39.50095,-75.21796,US,NJ
Seaside Heights,39.94429,-74.07291,US,NJ
Seaside Park,39.92679,-74.07708,US,NJ
Ship Bottom,39.6429,-74.18042,US,NJ
Sicklerville,39.71734,-74.96933,US,NJ
Silver Ridge,39.95928,-74.21848,US,NJ
Smithville,39.49401,-74.45709,US,NJ
Somerdale,39.844,-75.02267,US,NJ
Somers Point,39.31762,-74.5946,US,NJ
South Toms River,39.94206,-74.20431,US,NJ
South Vineland,39.44595,-75.02879,US,NJ
Springdale,39.90261,-74.96628,US,NJ
Stratford,39.82678,-75.01545,US,NJ
Surf City,39.66206,-74.16514,US,NJ
Swedesboro,39.74761,-75.31047,US,NJ
Toms River,39.95373,-74.19792,US,NJ
Tuckerton,39.60317,-74.34015,US,NJ
Turnersville,39.77317,-75.05128,US,NJ
Ventnor City,39.34039,-74.47737,US,NJ
Victory Lakes,39.63317,-74.966,US,NJ
Villas,39.02872,-74.93851,US,NJ
Vineland,39.48623,-75.02573,US,NJ
Waretown,39.79151,-74.19514,US,NJ
Wenonah,39.79456,-75.14879,US,NJ
West Cape May,38.93872,-74.94184,US,NJ
Westville,39.86789,-75.13156,US,NJ
Wildwood,38.99178,-74.81489,US,NJ
Wildwood Crest,38.97484,-74.8335,US,NJ
Williamstown,39.68623,-74.99517,US,NJ
Wood-Lynne,39.91734,-75.09629,US,NJ
Woodbine,39.24178,-74.81517,US,NJ
Woodbury,39.83817,-75.15268,US,NJ
Woodbury Heights,39.81706,-75.15518,US,NJ
Woodstown,39.6515,-75.32825,US,NJ
Aberdeen,38.65563,-83.76103,US,OH
Amberley,39.20478,-84.428,US,OH
Amelia,39.0284,-84.21771,US,OH
Arcanum,39.99005,-84.55329,US,OH
Ashville,39.71562,-82.95296,US,OH
Athens,39.32924,-82.10126,US,OH
Baltimore,39.84534,-82.60072,US,OH
Barnesville,39.98813,-81.1765,US,OH
Batavia,39.07701,-84.17688,US,OH
Beavercreek,39.70923,-84.06327,US,OH
Beckett Ridge,39.347,-84.43522,US,OH
Bellbrook,39.63562,-84.07077,US,OH
Belpre,39.27396,-81.5729,US,OH
Bethel,38.96368,-84.08077,US,OH
Bethel,39.73034,-83.39353,US,OH
Beverly,39.54785,-81.63957,US,OH
Bexley,39.96895,-82.93768,US,OH
Blacklick Estates,39.90506,-82.86434,US,OH
Blanchester,39.29312,-83.98882,US,OH
Blue Ash,39.232,-84.37827,US,OH
Bridgetown,39.15311,-84.63717,US,OH
Brookville,39.83672,-84.41134,US,OH
Buckeye Lake,39.93368,-82.47238,US,OH
Burlington,38.4073,-82.53571,US,OH
Byesville,39.96979,-81.53651,US,OH
Caldwell,39.74785,-81.51651,US,OH
Camden,39.62894,-84.64856,US,OH
Canal Winchester,39.84284,-82.80462,US,OH
Carlisle,39.582,-84.32022,US,OH
Cedarville,39.74423,-83.80854,US,OH
Centerville,39.62839,-84.15938,US,OH
Chauncey,39.39785,-82.12931,US,OH
Cherry Grove,39.07256,-84.32188,US,OH
Cheviot,39.157,-84.61328,US,OH
Choctaw Lake,39.96006,-83.48492,US,OH
Cincinnati,39.162,-84.45689,US,OH
Circleville,39.60062,-82.94601,US,OH
Clayton,39.86311,-84.3605,US,OH
Cleves,39.16172,-84.74912,US,OH
Coal Grove,38.50341,-82.64711,US,OH
Columbus,39.96118,-82.99879,US,OH
Commercial Point,39.7684,-83.05713,US,OH
Covedale,39.12117,-84.60633,US,OH
Crooksville,39.76896,-82.09209,US,OH
Crystal Lakes,39.88923,-84.0266,US,OH
Day Heights,39.17395,-84.22633,US,OH
Dayton,39.75895,-84.19161,US,OH
Deer Park,39.20534,-84.39466,US,OH
Dent,39.18589,-84.65134,US,OH
Devola,39.47369,-81.47901,US,OH
Dillonvale,39.21811,-84.40216,US,OH
Drexel,39.74645,-84.28661,US,OH
Dry Ridge,39.25922,-84.61911,US,OH
Dry Run,39.10423,-84.33049,US,OH
Dunlap,39.29228,-84.618,US,OH
Eaton,39.74394,-84.63662,US,OH
Elmwood Place,39.18728,-84.488,US,OH
Englewood,39.87756,-84.30217,US,OH
Enon,39.87812,-83.93688,US,OH
Etna,39.95729,-82.68183,US,OH
Evendale,39.25617,-84.418,US,OH
Fairborn,39.82089,-84.01938,US,OH
Fairfax,39.14534,-84.39327,US,OH
Fairfield,39.34589,-84.5605,US,OH
Fairfield Beach,39.9159,-82.47516,US,OH
Farmersville,39.6795,-84.42911,US,OH
Finneytown,39.20034,-84.5205,US,OH
Five Points,39.56867,-84.19299,US,OH
Forest Park,39.29034,-84.50411,US,OH
Forestville,39.07506,-84.34494,US,OH
Fort McKinley,39.79756,-84.25355,US,OH
Frankfort,39.40145,-83.18074,US,OH
Franklin,39.55895,-84.30411,US,OH
Franklin Furnace,38.64508,-82.84878,US,OH
Fruit Hill,39.07562,-84.36438,US,OH
Gallipolis,38.8098,-82.20237,US,OH
Geneva,39.66201,-82.43349,US,OH
Georgetown,38.86451,-83.90409,US,OH
Germantown,39.62617,-84.36939,US,OH
Glendale,39.27061,-84.45939,US,OH
Glouster,39.50313,-82.08459,US,OH
Golf Manor,39.18728,-84.44633,US,OH
Goshen,39.23339,-84.16132,US,OH
Grandview,39.19422,-84.72439,US,OH
Grandview Heights,39.97979,-83.04074,US,OH
Green Meadows,39.86895,-83.94438,US,OH
Greenfield,39.35201,-83.38269,US,OH
Greenhills,39.26811,-84.523,US,OH
Groesbeck,39.22311,-84.58689,US,OH
Grove City,39.88145,-83.09296,US,OH
Groveport,39.8784,-82.88379,US,OH
Hamilton,39.3995,-84.56134,US,OH
Harbor Hills,39.93673,-82.43515,US,OH
Harrison,39.262,-84.81995,US,OH
Hebron,39.96173,-82.49127,US,OH
Highpoint,39.28839,-84.35022,US,OH
Hillsboro,39.20229,-83.61159,US,OH
Holiday Valley,39.85617,-83.96854,US,OH
Huber Heights,39.84395,-84.12466,US,OH
Hunter,39.49284,-84.28966,US,OH
Ironton,38.53675,-82.68294,US,OH
Jackson,39.05202,-82.63655,US,OH
Jamestown,39.65812,-83.73492,US,OH
Jeffersonville,39.65367,-83.56381,US,OH
Kenwood,39.21061,-84.36716,US,OH
Kettering,39.6895,-84.16883,US,OH
Kings Mills,39.35561,-84.24855,US,OH
Kingston,39.47395,-82.91073,US,OH
Lake Darby,39.95728,-83.2288,US,OH
Lancaster,39.71368,-82.59933,US,OH
Landen,39.312,-84.28299,US,OH
Lebanon,39.43534,-84.20299,US,OH
Leesburg,39.34506,-83.55297,US,OH
Lewisburg,39.84616,-84.53967,US,OH
Lincoln Heights,39.23895,-84.4555,US,OH
Lincoln Village,39.95479,-83.13074,US,OH
Lisbon,39.86089,-83.6352,US,OH
Lithopolis,39.80284,-82.80628,US,OH
Lockland,39.22922,-84.45772,US,OH
Logan,39.54007,-82.4071,US,OH
Logan Elm Village,39.56978,-82.95185,US,OH
London,39.88645,-83.44825,US,OH
Loveland,39.26895,-84.26383,US,OH
Loveland Park,39.29978,-84.26327,US,OH
Lucasville,38.87952,-82.99684,US,OH
Lynchburg,39.24173,-83.79131,US,OH
Mack,39.15811,-84.64967,US,OH
Madeira,39.19089,-84.36355,US,OH
Manchester,38.68813,-83.60936,US,OH
Mariemont,39.14506,-84.37438,US,OH
Marietta,39.41535,-81.45484,US,OH
Mason,39.36006,-84.30994,US,OH
Mayfield,39.49478,-84.37272,US,OH
McArthur,39.24646,-82.47849,US,OH
McConnelsville,39.64868,-81.85319,US,OH
Miami Heights,39.16506,-84.7205,US,OH
Miamisburg,39.64284,-84.28661,US,OH
Miamitown,39.21589,-84.70411,US,OH
Middleport,39.00175,-82.04875,US,OH
Middletown,39.51506,-84.39828,US,OH
Milford,39.17534,-84.29438,US,OH
Millersport,39.90006,-82.53405,US,OH
Monroe,39.44034,-84.36216,US,OH
Monfort Heights,39.18839,-84.59522,US,OH
Montgomery,39.22811,-84.35411,US,OH
Moraine,39.70617,-84.21938,US,OH
Morrow,39.3545,-84.12716,US,OH
Mount Carmel,39.10589,-84.3041,US,OH
Mount Healthy,39.23367,-84.54578,US,OH
Mount Healthy Heights,39.27033,-84.568,US,OH
Mount Orab,39.02757,-83.91965,US,OH
Mount Repose,39.20062,-84.22438,US,OH
Mount Sterling,39.71951,-83.26519,US,OH
Mulberry,39.19339,-84.24216,US,OH
Nelsonville,39.45868,-82.23182,US,OH
New Boston,38.7523,-82.93684,US,OH
New Burlington,39.2595,-84.55717,US,OH
New Carlisle,39.93617,-84.02549,US,OH
New Concord,39.99368,-81.73402,US,OH
New Lebanon,39.74533,-84.38495,US,OH
New Lexington,39.71396,-82.20848,US,OH
New Matamoras,39.52452,-81.06705,US,OH
New Miami,39.43478,-84.53689,US,OH
New Paris,39.85699,-84.79329,US,OH
New Richmond,38.94868,-84.27994,US,OH
New Vienna,39.32367,-83.69103,US,OH
Newport,39.39091,-81.22678,US,OH
Newtown,39.1245,-84.36161,US,OH
North College Hill,39.21839,-84.55078,US,OH
North Fork Village,39.3359,-83.02907,US,OH
North Zanesville,39.97868,-82.00347,US,OH
Northbrook,39.24645,-84.58356,US,OH
Northgate,39.25283,-84.59245,US,OH
Northridge,39.99173,-83.77854,US,OH
Northridge,39.80756,-84.19689,US,OH
Norwood,39.15561,-84.45966,US,OH
Oak Hill,38.89396,-82.57349,US,OH
Oakwood,39.72534,-84.17411,US,OH
Obetz,39.87895,-82.95074,US,OH
Oxford,39.507,-84.74523,US,OH
Park Layne,39.88645,-84.03966,US,OH
Pataskala,39.99562,-82.67433,US,OH
Peebles,38.94896,-83.40575,US,OH
Pickerington,39.88423,-82.7535,US,OH
Piketon,39.06813,-83.01434,US,OH
Pleasant Grove,39.95201,-81.95902,US,OH
Pleasant Run,39.29978,-84.56356,US,OH
Pleasant Run Farm,39.30311,-84.548,US,OH
Pomeroy,39.02758,-82.03375,US,OH
Portsmouth,38.73174,-82.99767,US,OH
Powhatan Point,39.86008,-80.81537,US,OH
Reading,39.22367,-84.44216,US,OH
Reno,39.37285,-81.39567,US,OH
Reynoldsburg,39.95479,-82.81212,US,OH
Ripley,38.74563,-83.84492,US,OH
Riverside,39.77978,-84.1241,US,OH
Rosemount,38.78619,-82.97906,US,OH
Ross,39.31228,-84.6505,US,OH
Roseville,39.80729,-82.07125,US,OH
Rossmoyne,39.21367,-84.38688,US,OH
Sabina,39.48867,-83.63687,US,OH
Saint Bernard,39.167,-84.49855,US,OH
Salem Heights,39.07173,-84.37827,US,OH
Sciotodale,38.7548,-82.86878,US,OH
Shadyside,39.97091,-80.75064,US,OH
Sharonville,39.26811,-84.41327,US,OH
Shawnee Hills,39.65284,-83.78687,US,OH
Sherwood,39.08478,-84.36077,US,OH
